"location","day_index","day","temperature"
"thepas",104,103.5,1.4
"thepas",105,104.5,1
"thepas",106,105.5,0.6
"thepas",107,106.5,1.2
"thepas",108,107.5,2.1
"thepas",109,108.5,2.2
"thepas",110,109.5,2.4
"thepas",111,110.5,3.2
"thepas",112,111.5,3.6
"thepas",113,112.5,3.4
"thepas",114,113.5,3.9
"thepas",115,114.5,3.4
"thepas",116,115.5,3.2
"thepas",117,116.5,4.1
"thepas",118,117.5,5
"thepas",119,118.5,3.9
"thepas",120,119.5,3.9
"thepas",121,120.5,4.4
"thepas",122,121.5,4.6
"thepas",123,122.5,4.9
"thepas",124,123.5,5.8
"thepas",125,124.5,5.9
"thepas",126,125.5,6
"thepas",127,126.5,6.7
"thepas",128,127.5,6.6
"thepas",129,128.5,6.5
"thepas",130,129.5,7.1
"thepas",131,130.5,7.4
"thepas",132,131.5,8.1
"thepas",133,132.5,8.7
"thepas",134,133.5,8
"thepas",135,134.5,8
"thepas",136,135.5,8.2
"thepas",137,136.5,8.3
"thepas",138,137.5,8.4
"thepas",139,138.5,9.1
"thepas",140,139.5,10.2
"thepas",141,140.5,10.7
"thepas",142,141.5,11.4
"thepas",143,142.5,11.4
"thepas",144,143.5,10.6
"thepas",145,144.5,11.6
"thepas",146,145.5,12.3
"thepas",147,146.5,12.6
"thepas",148,147.5,12.5
"thepas",149,148.5,11.6
"thepas",150,149.5,11.2
"thepas",151,150.5,11.6
"thepas",152,151.5,11.9
"thepas",153,152.5,12.6
"thepas",154,153.5,13.6
"thepas",155,154.5,13.9
"thepas",156,155.5,14.2
"thepas",157,156.5,13.3
"thepas",158,157.5,12.2
"thepas",159,158.5,13.2
"thepas",160,159.5,13.2
"thepas",161,160.5,13.5
"thepas",162,161.5,14.4
"thepas",163,162.5,13.9
"thepas",164,163.5,13.1
"thepas",165,164.5,13.5
"thepas",166,165.5,14.6
"thepas",167,166.5,15.6
"thepas",168,167.5,15.4
"thepas",169,168.5,14.9
"thepas",170,169.5,15.2
"thepas",171,170.5,15.9
"thepas",172,171.5,15.9
"thepas",173,172.5,16
"thepas",174,173.5,15.5
"thepas",175,174.5,16
"thepas",176,175.5,16
"thepas",177,176.5,16.6
"thepas",178,177.5,16.8
"thepas",179,178.5,16.4
"thepas",180,179.5,16.7
"thepas",181,180.5,16.9
"thepas",182,181.5,17
"thepas",183,182.5,17.6
"thepas",184,183.5,17.6
"thepas",185,184.5,17.7
"thepas",186,185.5,17.3
"thepas",187,186.5,17.3
"thepas",188,187.5,17.3
"thepas",189,188.5,17.5
"thepas",190,189.5,17.7
"thepas",191,190.5,17.4
"thepas",192,191.5,17.5
"thepas",193,192.5,17.5
"thepas",194,193.5,17.1
"thepas",195,194.5,17.4
"thepas",196,195.5,17.4
"thepas",197,196.5,17.8
"thepas",198,197.5,17.7
"thepas",199,198.5,17.1
"thepas",200,199.5,17.2
"thepas",201,200.5,17.6
"thepas",202,201.5,18.1
"thepas",203,202.5,19
"thepas",204,203.5,18.2
"thepas",205,204.5,17.7
"thepas",206,205.5,17.4
"thepas",207,206.5,17.4
"thepas",208,207.5,17.9
"thepas",209,208.5,18.1
"thepas",210,209.5,17.9
"thepas",211,210.5,17.8
"thepas",212,211.5,17.8
"thepas",213,212.5,18.1
"thepas",214,213.5,17.6
"thepas",215,214.5,17.9
"thepas",216,215.5,17.8
"thepas",217,216.5,18
"thepas",218,217.5,18.6
"thepas",219,218.5,18
"thepas",220,219.5,17.6
"thepas",221,220.5,17.1
"thepas",222,221.5,17.4
"thepas",223,222.5,17.6
"thepas",224,223.5,16.5
"thepas",225,224.5,16.7
"thepas",226,225.5,16.6
"thepas",227,226.5,16.7
"thepas",228,227.5,16.1
"thepas",229,228.5,15.7
"thepas",230,229.5,16.2
"thepas",231,230.5,16.5
"thepas",232,231.5,15.9
"thepas",233,232.5,15.8
"thepas",234,233.5,15.7
"thepas",235,234.5,16.5
"thepas",236,235.5,16.2
"thepas",237,236.5,15.1
"thepas",238,237.5,15.1
"thepas",239,238.5,15
"thepas",240,239.5,14.7
"thepas",241,240.5,14.1
"thepas",242,241.5,13.7
"thepas",243,242.5,13.1
"thepas",244,243.5,13.2
"thepas",245,244.5,13.3
"thepas",246,245.5,12.8
"thepas",247,246.5,12.1
"thepas",248,247.5,12.1
"thepas",249,248.5,12.3
"thepas",250,249.5,11.7
"thepas",251,250.5,11.6
"thepas",252,251.5,11.4
"thepas",253,252.5,11.2
"thepas",254,253.5,11.1
"thepas",255,254.5,10
"thepas",256,255.5,10
"thepas",257,256.5,10.5
"thepas",258,257.5,9.8
"thepas",259,258.5,10.1
"thepas",260,259.5,10.5
"thepas",261,260.5,9.6
"thepas",262,261.5,9.5
"thepas",263,262.5,8.5
"thepas",264,263.5,7.6
"thepas",265,264.5,8.1
"thepas",266,265.5,8.4
"thepas",267,266.5,8.2
"thepas",268,267.5,7.8
"thepas",269,268.5,7
"thepas",270,269.5,6.3
"thepas",271,270.5,6.6
"thepas",272,271.5,6.7
"thepas",273,272.5,7.5
"thepas",274,273.5,6.5
"thepas",275,274.5,5.8
"thepas",276,275.5,5.9
"thepas",277,276.5,6.6
"thepas",278,277.5,5.8
"thepas",279,278.5,5
"thepas",280,279.5,4.2
"thepas",281,280.5,4.9
"thepas",282,281.5,5.4
"thepas",283,282.5,5.7
"thepas",284,283.5,4
"thepas",285,284.5,4.4
"thepas",286,285.5,4.8
"thepas",287,286.5,3.8
"thepas",288,287.5,3.5
"thepas",289,288.5,3.6
"thepas",290,289.5,2.6
"thepas",291,290.5,2.3
"thepas",292,291.5,3.4
"thepas",293,292.5,3
"thepas",294,293.5,2.5
"thepas",295,294.5,2.4
"thepas",296,295.5,2.3
"thepas",297,296.5,1.6
"thepas",298,297.5,1.7
"thepas",299,298.5,1.4
"thepas",300,299.5,0.8
"thepas",301,300.5,-0.2
"thepas",302,301.5,-0.3
"thepas",303,302.5,-0.2
"thepas",304,303.5,-0.4
"thepas",305,304.5,-1.6
"thepas",306,305.5,-2.2
"thepas",307,306.5,-2.4
"thepas",308,307.5,-3.2
"thepas",309,308.5,-3
"thepas",310,309.5,-4
"thepas",311,310.5,-4.7
"thepas",312,311.5,-4.4
"thepas",313,312.5,-5.3
"thepas",314,313.5,-5.3
"thepas",315,314.5,-5.7
"thepas",316,315.5,-6.2
"thepas",317,316.5,-5.8
"thepas",318,317.5,-5.6
"thepas",319,318.5,-6
"thepas",320,319.5,-6.1
"thepas",321,320.5,-7.2
"thepas",322,321.5,-8.8
"thepas",323,322.5,-9.8
"thepas",324,323.5,-10.2
"thepas",325,324.5,-9.9
"thepas",326,325.5,-11.6
"thepas",327,326.5,-12.8
"thepas",328,327.5,-11.2
"thepas",329,328.5,-12.2
"thepas",330,329.5,-12.9
"thepas",331,330.5,-13.3
"thepas",332,331.5,-14.4
"thepas",333,332.5,-13.5
"thepas",334,333.5,-13.3
"thepas",335,334.5,-13.5
"thepas",336,335.5,-14.9
"thepas",337,336.5,-14.2
"thepas",338,337.5,-14.4
"thepas",339,338.5,-15.2
"thepas",340,339.5,-15.3
"thepas",341,340.5,-16.6
"thepas",342,341.5,-16.5
"thepas",343,342.5,-17.4
"thepas",344,343.5,-18.9
"thepas",345,344.5,-17.8
"thepas",346,345.5,-18.3
"thepas",347,346.5,-19
"thepas",348,347.5,-19.2
"thepas",349,348.5,-17.7
"thepas",350,349.5,-16.8
"thepas",351,350.5,-17.5
"thepas",352,351.5,-17.6
"thepas",353,352.5,-19.1
"thepas",354,353.5,-19
"thepas",355,354.5,-18
"thepas",356,355.5,-18.5
"thepas",357,356.5,-19.2
"thepas",358,357.5,-19.7
"thepas",359,358.5,-19.7
"thepas",360,359.5,-19.1
"thepas",361,360.5,-18.8
"thepas",362,361.5,-20
"thepas",363,362.5,-20.3
"thepas",364,363.5,-20.1
"thepas",365,364.5,-21
"thunderb",1,0.5,-14
"thunderb",2,1.5,-14
"thunderb",3,2.5,-13.5
"thunderb",4,3.5,-13.9
"thunderb",5,4.5,-14.4
"thunderb",6,5.5,-14.5
"thunderb",7,6.5,-16
"thunderb",8,7.5,-16.4
"thunderb",9,8.5,-16.6
"thunderb",10,9.5,-16.9
"thunderb",11,10.5,-15.2
"thunderb",12,11.5,-14.9
"thunderb",13,12.5,-15.7
"thunderb",14,13.5,-16.5
"thunderb",15,14.5,-16.6
"thunderb",16,15.5,-15
"thunderb",17,16.5,-14.4
"thunderb",18,17.5,-14.7
"thunderb",19,18.5,-15.6
"thunderb",20,19.5,-15.2
"thunderb",21,20.5,-13.6
"thunderb",22,21.5,-13.8
"thunderb",23,22.5,-14.5
"thunderb",24,23.5,-14.3
"thunderb",25,24.5,-14.7
"thunderb",26,25.5,-15.1
"thunderb",27,26.5,-16.1
"thunderb",28,27.5,-15.6
"thunderb",29,28.5,-14.9
"thunderb",30,29.5,-15.1
"thunderb",31,30.5,-15.1
"thunderb",32,31.5,-15.9
"thunderb",33,32.5,-16.2
"thunderb",34,33.5,-15.5
"thunderb",35,34.5,-14.9
"thunderb",36,35.5,-14.6
"thunderb",37,36.5,-14.3
"thunderb",38,37.5,-14.4
"thunderb",39,38.5,-14.4
"thunderb",40,39.5,-14
"thunderb",41,40.5,-13.3
"thunderb",42,41.5,-12.9
"thunderb",43,42.5,-11.9
"thunderb",44,43.5,-12.3
"thunderb",45,44.5,-12.8
"thunderb",46,45.5,-13.5
"thunderb",47,46.5,-13.3
"thunderb",48,47.5,-11.7
"thunderb",49,48.5,-11
"thunderb",50,49.5,-11.7
"thunderb",51,50.5,-11.2
"thunderb",52,51.5,-10.1
"thunderb",53,52.5,-9.4
"thunderb",54,53.5,-10.9
"thunderb",55,54.5,-12.1
"thunderb",56,55.5,-11.6
"thunderb",57,56.5,-10.5
"thunderb",58,57.5,-10
"thunderb",59,58.5,-10
"thunderb",60,59.5,-9.4
"thunderb",61,60.5,-8.1
"thunderb",62,61.5,-8.9
"thunderb",63,62.5,-8.1
"thunderb",64,63.5,-8.3
"thunderb",65,64.5,-7.6
"thunderb",66,65.5,-8.7
"thunderb",67,66.5,-8.1
"thunderb",68,67.5,-7
"thunderb",69,68.5,-8
"thunderb",70,69.5,-6.8
"thunderb",71,70.5,-7.5
"thunderb",72,71.5,-6
"thunderb",73,72.5,-5.3
"thunderb",74,73.5,-5.6
"thunderb",75,74.5,-5.4
"thunderb",76,75.5,-5.7
"thunderb",77,76.5,-5.1
"thunderb",78,77.5,-4.6
"thunderb",79,78.5,-4.8
"thunderb",80,79.5,-5.1
"thunderb",81,80.5,-4.4
"thunderb",82,81.5,-4.4
"thunderb",83,82.5,-4.7
"thunderb",84,83.5,-4.1
"thunderb",85,84.5,-3.2
"thunderb",86,85.5,-2.7
"thunderb",87,86.5,-2.1
"thunderb",88,87.5,-1.9
"thunderb",89,88.5,-1.7
"thunderb",90,89.5,-1.6
"thunderb",91,90.5,-1.5
"thunderb",92,91.5,-1.5
"thunderb",93,92.5,-1
"thunderb",94,93.5,-0.4
"thunderb",95,94.5,0.1
"thunderb",96,95.5,0.4
"thunderb",97,96.5,0.1
"thunderb",98,97.5,-0.2
"thunderb",99,98.5,0.7
"thunderb",100,99.5,1.4
"thunderb",101,100.5,1.5
"thunderb",102,101.5,1.3
"thunderb",103,102.5,2.6
"thunderb",104,103.5,2.6
"thunderb",105,104.5,4
"thunderb",106,105.5,4.5
"thunderb",107,106.5,3.7
"thunderb",108,107.5,3.4
"thunderb",109,108.5,3.5
"thunderb",110,109.5,4.1
"thunderb",111,110.5,4.5
"thunderb",112,111.5,4.5
"thunderb",113,112.5,4.6
"thunderb",114,113.5,4.9
"thunderb",115,114.5,5.6
"thunderb",116,115.5,5.2
"thunderb",117,116.5,5
"thunderb",118,117.5,5.4
"thunderb",119,118.5,5.9
"thunderb",120,119.5,5.6
"thunderb",121,120.5,4.9
"thunderb",122,121.5,5.6
"thunderb",123,122.5,6.2
"thunderb",124,123.5,6.6
"thunderb",125,124.5,6.6
"thunderb",126,125.5,5.8
"thunderb",127,126.5,7.5
"thunderb",128,127.5,7.4
"thunderb",129,128.5,6.8
"thunderb",130,129.5,7
"thunderb",131,130.5,8.4
"thunderb",132,131.5,8.4
"thunderb",133,132.5,8.6
"thunderb",134,133.5,8.4
"thunderb",135,134.5,9.3
"thunderb",136,135.5,9.5
"thunderb",137,136.5,9.4
"thunderb",138,137.5,10.4
"thunderb",139,138.5,9.4
"thunderb",140,139.5,10
"thunderb",141,140.5,10.7
"thunderb",142,141.5,10.8
"thunderb",143,142.5,11.3
"thunderb",144,143.5,11
"thunderb",145,144.5,10.6
"thunderb",146,145.5,11
"thunderb",147,146.5,11.4
"thunderb",148,147.5,11.4
"thunderb",149,148.5,11.7
"thunderb",150,149.5,12.4
"thunderb",151,150.5,11.8
"thunderb",152,151.5,11.3
"thunderb",153,152.5,11.8
"thunderb",154,153.5,12.6
"thunderb",155,154.5,12.7
"thunderb",156,155.5,13.3
"thunderb",157,156.5,13.4
"thunderb",158,157.5,13.1
"thunderb",159,158.5,12.6
"thunderb",160,159.5,12.2
"thunderb",161,160.5,13
"thunderb",162,161.5,13.6
"thunderb",163,162.5,13.4
"thunderb",164,163.5,13.7
"thunderb",165,164.5,13.8
"thunderb",166,165.5,13.4
"thunderb",167,166.5,13.2
"thunderb",168,167.5,13.6
"thunderb",169,168.5,14.3
"thunderb",170,169.5,14.3
"thunderb",171,170.5,13.6
"thunderb",172,171.5,14.1
"thunderb",173,172.5,14.6
"thunderb",174,173.5,14.7
"thunderb",175,174.5,15
"thunderb",176,175.5,15.2
"thunderb",177,176.5,15.8
"thunderb",178,177.5,15.9
"thunderb",179,178.5,15.5
"thunderb",180,179.5,15.9
"thunderb",181,180.5,16.1
"thunderb",182,181.5,16
"thunderb",183,182.5,16.6
"thunderb",184,183.5,16.4
"thunderb",185,184.5,16.9
"thunderb",186,185.5,17.1
"thunderb",187,186.5,18
"thunderb",188,187.5,18.1
"thunderb",189,188.5,18.1
"thunderb",190,189.5,17.1
"thunderb",191,190.5,17.4
"thunderb",192,191.5,17
"thunderb",193,192.5,17.1
"thunderb",194,193.5,17.1
"thunderb",195,194.5,17.6
"thunderb",196,195.5,17.1
"thunderb",197,196.5,17.5
"thunderb",198,197.5,18.2
"thunderb",199,198.5,19.3
"thunderb",200,199.5,18.2
"thunderb",201,200.5,17.5
"thunderb",202,201.5,18
"thunderb",203,202.5,18.3
"thunderb",204,203.5,18.7
"thunderb",205,204.5,18.3
"thunderb",206,205.5,18.2
"thunderb",207,206.5,18.1
"thunderb",208,207.5,17.5
"thunderb",209,208.5,17.4
"thunderb",210,209.5,17.6
"thunderb",211,210.5,17
"thunderb",212,211.5,17.8
"thunderb",213,212.5,17.7
"thunderb",214,213.5,17.7
"thunderb",215,214.5,17.8
"thunderb",216,215.5,17.5
"thunderb",217,216.5,17.4
"thunderb",218,217.5,17.7
"thunderb",219,218.5,17.8
"thunderb",220,219.5,17.8
"thunderb",221,220.5,17.1
"thunderb",222,221.5,16.2
"thunderb",223,222.5,16.9
"thunderb",224,223.5,16.8
"thunderb",225,224.5,16.7
"thunderb",226,225.5,17.1
"thunderb",227,226.5,16.5
"thunderb",228,227.5,16.9
"thunderb",229,228.5,16.4
"thunderb",230,229.5,15.7
"thunderb",231,230.5,16.4
"thunderb",232,231.5,15.9
"thunderb",233,232.5,15.7
"thunderb",234,233.5,15.3
"thunderb",235,234.5,15.7
"thunderb",236,235.5,15.7
"thunderb",237,236.5,16.4
"thunderb",238,237.5,16.1
"thunderb",239,238.5,16.1
"thunderb",240,239.5,15.8
"thunderb",241,240.5,15.7
"thunderb",242,241.5,14.7
"thunderb",243,242.5,13.8
"thunderb",244,243.5,14.6
"thunderb",245,244.5,14.5
"thunderb",246,245.5,14.9
"thunderb",247,246.5,14.3
"thunderb",248,247.5,13.8
"thunderb",249,248.5,14
"thunderb",250,249.5,13.3
"thunderb",251,250.5,13.5
"thunderb",252,251.5,13.4
"thunderb",253,252.5,12.7
"thunderb",254,253.5,11.5
"thunderb",255,254.5,11.6
"thunderb",256,255.5,11.3
"thunderb",257,256.5,10.5
"thunderb",258,257.5,10.4
"thunderb",259,258.5,10.5
"thunderb",260,259.5,11.5
"thunderb",261,260.5,11.8
"thunderb",262,261.5,10.5
"thunderb",263,262.5,10.7
"thunderb",264,263.5,9.6
"thunderb",265,264.5,8.8
"thunderb",266,265.5,8.1
"thunderb",267,266.5,8.9
"thunderb",268,267.5,8.6
"thunderb",269,268.5,8.6
"thunderb",270,269.5,7.7
"thunderb",271,270.5,8.2
"thunderb",272,271.5,7.9
"thunderb",273,272.5,8.1
"thunderb",274,273.5,8.8
"thunderb",275,274.5,8
"thunderb",276,275.5,7
"thunderb",277,276.5,7.1
"thunderb",278,277.5,7.8
"thunderb",279,278.5,6.4
"thunderb",280,279.5,6.5
"thunderb",281,280.5,6.2
"thunderb",282,281.5,6.4
"thunderb",283,282.5,6.5
"thunderb",284,283.5,6.9
"thunderb",285,284.5,5.6
"thunderb",286,285.5,5.7
"thunderb",287,286.5,6.6
"thunderb",288,287.5,5
"thunderb",289,288.5,5.2
"thunderb",290,289.5,5.2
"thunderb",291,290.5,4.1
"thunderb",292,291.5,3.8
"thunderb",293,292.5,3.9
"thunderb",294,293.5,4.2
"thunderb",295,294.5,4.5
"thunderb",296,295.5,3.8
"thunderb",297,296.5,4.5
"thunderb",298,297.5,3.8
"thunderb",299,298.5,4.1
"thunderb",300,299.5,4.4
"thunderb",301,300.5,2.8
"thunderb",302,301.5,2.1
"thunderb",303,302.5,2.9
"thunderb",304,303.5,3.3
"thunderb",305,304.5,2.1
"thunderb",306,305.5,2.2
"thunderb",307,306.5,1.3
"thunderb",308,307.5,0.1
"thunderb",309,308.5,0.4
"thunderb",310,309.5,0.2
"thunderb",311,310.5,-0.6
"thunderb",312,311.5,-1
"thunderb",313,312.5,-1.1
"thunderb",314,313.5,-2
"thunderb",315,314.5,-2.1
"thunderb",316,315.5,-2.8
"thunderb",317,316.5,-2.9
"thunderb",318,317.5,-2.8
"thunderb",319,318.5,-1.8
"thunderb",320,319.5,-2
"thunderb",321,320.5,-2.6
"thunderb",322,321.5,-3
"thunderb",323,322.5,-2.9
"thunderb",324,323.5,-3.5
"thunderb",325,324.5,-4.4
"thunderb",326,325.5,-4.5
"thunderb",327,326.5,-4.8
"thunderb",328,327.5,-6.5
"thunderb",329,328.5,-5.6
"thunderb",330,329.5,-5.2
"thunderb",331,330.5,-5.7
"thunderb",332,331.5,-7.2
"thunderb",333,332.5,-7.6
"thunderb",334,333.5,-7.9
"thunderb",335,334.5,-8.6
"thunderb",336,335.5,-9.5
"thunderb",337,336.5,-9.1
"thunderb",338,337.5,-7.9
"thunderb",339,338.5,-7.4
"thunderb",340,339.5,-9
"thunderb",341,340.5,-9.3
"thunderb",342,341.5,-9.8
"thunderb",343,342.5,-10
"thunderb",344,343.5,-10.8
"thunderb",345,344.5,-11.2
"thunderb",346,345.5,-10.2
"thunderb",347,346.5,-10.7
"thunderb",348,347.5,-11.1
"thunderb",349,348.5,-11
"thunderb",350,349.5,-11.2
"thunderb",351,350.5,-11.2
"thunderb",352,351.5,-12.3
"thunderb",353,352.5,-12.7
"thunderb",354,353.5,-12.5
"thunderb",355,354.5,-11.2
"thunderb",356,355.5,-10.4
"thunderb",357,356.5,-12.5
"thunderb",358,357.5,-13.8
"thunderb",359,358.5,-14.8
"thunderb",360,359.5,-15.1
"thunderb",361,360.5,-13
"thunderb",362,361.5,-12.8
"thunderb",363,362.5,-13.8
"thunderb",364,363.5,-14
"thunderb",365,364.5,-13.9
"toronto",1,0.5,-5.4
"toronto",2,1.5,-5.4
"toronto",3,2.5,-5
"toronto",4,3.5,-5.9
"toronto",5,4.5,-5.7
"toronto",6,5.5,-5.6
"toronto",7,6.5,-6.8
"toronto",8,7.5,-8.5
"toronto",9,8.5,-7.7
"toronto",10,9.5,-7.7
"toronto",11,10.5,-7.6
"toronto",12,11.5,-7.7
"toronto",13,12.5,-6.5
"toronto",14,13.5,-7.1
"toronto",15,14.5,-9.3
"toronto",16,15.5,-9.1
"toronto",17,16.5,-7.2
"toronto",18,17.5,-7.4
"toronto",19,18.5,-7.8
"toronto",20,19.5,-7.6
"toronto",21,20.5,-7.9
"toronto",22,21.5,-5.7
"toronto",23,22.5,-4.9
"toronto",24,23.5,-5.4
"toronto",25,24.5,-5.8
"toronto",26,25.5,-6
"toronto",27,26.5,-6.6
"toronto",28,27.5,-6.7
"toronto",29,28.5,-6.8
"toronto",30,29.5,-7
"toronto",31,30.5,-7.2
"toronto",32,31.5,-7
"toronto",33,32.5,-7.4
"toronto",34,33.5,-7.5
"toronto",35,34.5,-7.4
"toronto",36,35.5,-7.5
"toronto",37,36.5,-7.9
"toronto",38,37.5,-8
"toronto",39,38.5,-8.3
"toronto",40,39.5,-8.4
"toronto",41,40.5,-7.8
"toronto",42,41.5,-7.3
"toronto",43,42.5,-7
"toronto",44,43.5,-6.5
"toronto",45,44.5,-5.9
"toronto",46,45.5,-5.5
"toronto",47,46.5,-6.4
"toronto",48,47.5,-5.9
"toronto",49,48.5,-4.5
"toronto",50,49.5,-3.4
"toronto",51,50.5,-4.2
"toronto",52,51.5,-4.2
"toronto",53,52.5,-3.5
"toronto",54,53.5,-4.1
"toronto",55,54.5,-4.2
"toronto",56,55.5,-6
"toronto",57,56.5,-5.8
"toronto",58,57.5,-4.7
"toronto",59,58.5,-4.5
"toronto",60,59.5,-3.8
"toronto",61,60.5,-3.3
"toronto",62,61.5,-3.8
"toronto",63,62.5,-2.6
"toronto",64,63.5,-1.2
"toronto",65,64.5,-1.7
"toronto",66,65.5,-2.1
"toronto",67,66.5,-3.2
"toronto",68,67.5,-2.7
"toronto",69,68.5,-2.4
"toronto",70,69.5,-3.3
"toronto",71,70.5,-2.5
"toronto",72,71.5,-1.2
"toronto",73,72.5,-0.6
"toronto",74,73.5,-0.6
"toronto",75,74.5,-1.2
"toronto",76,75.5,-1.3
"toronto",77,76.5,-1.9
"toronto",78,77.5,-0.8
"toronto",79,78.5,-0.4
"toronto",80,79.5,-0.6
"toronto",81,80.5,-0.2
"toronto",82,81.5,0.8
"toronto",83,82.5,0.6
"toronto",84,83.5,0.8
"toronto",85,84.5,1.2
"toronto",86,85.5,1.5
"toronto",87,86.5,2.5
"toronto",88,87.5,3.7
"toronto",89,88.5,3.4
"toronto",90,89.5,2.4
"toronto",91,90.5,3.2
"toronto",92,91.5,3.3
"toronto",93,92.5,2.8
"toronto",94,93.5,3.4
"toronto",95,94.5,3.6
"toronto",96,95.5,3.3
"toronto",97,96.5,4.1
"toronto",98,97.5,3.4
"toronto",99,98.5,4
"toronto",100,99.5,4.1
"toronto",101,100.5,4
"toronto",102,101.5,4.7
"toronto",103,102.5,6
"toronto",104,103.5,6.5
"toronto",105,104.5,6.5
"toronto",106,105.5,6.5
"toronto",107,106.5,7
"toronto",108,107.5,7
"toronto",109,108.5,7.5
"toronto",110,109.5,7.9
"toronto",111,110.5,7.5
"toronto",112,111.5,8
"toronto",113,112.5,7.7
"toronto",114,113.5,7.7
"toronto",115,114.5,8.6
"toronto",116,115.5,8.9
"toronto",117,116.5,9.3
"toronto",118,117.5,9.2
"toronto",119,118.5,9.3
"toronto",120,119.5,9.7
"toronto",121,120.5,8.9
"toronto",122,121.5,8.9
"toronto",123,122.5,8.9
"toronto",124,123.5,8.9
"toronto",125,124.5,10.4
"toronto",126,125.5,10
"toronto",127,126.5,9.5
"toronto",128,127.5,10.1
"toronto",129,128.5,11.8
"toronto",130,129.5,11.9
"toronto",131,130.5,11.6
"toronto",132,131.5,11.3
"toronto",133,132.5,11.1
"toronto",134,133.5,12
"toronto",135,134.5,12.1
"toronto",136,135.5,13.4
"toronto",137,136.5,13.3
"toronto",138,137.5,12.7
"toronto",139,138.5,14.1
"toronto",140,139.5,13.8
"toronto",141,140.5,13.5
"toronto",142,141.5,14.5
"toronto",143,142.5,14.3
"toronto",144,143.5,14.6
"toronto",145,144.5,14.4
"toronto",146,145.5,13.6
"toronto",147,146.5,13.6
"toronto",148,147.5,14.8
"toronto",149,148.5,14.8
"toronto",150,149.5,15.5
"toronto",151,150.5,16.1
"toronto",152,151.5,14.7
"toronto",153,152.5,14.9
"toronto",154,153.5,15.2
"toronto",155,154.5,15.6
"toronto",156,155.5,16.2
"toronto",157,156.5,16.9
"toronto",158,157.5,17.3
"toronto",159,158.5,17.1
"toronto",160,159.5,17.1
"toronto",161,160.5,16.9
"toronto",162,161.5,16.4
"toronto",163,162.5,17.2
"toronto",164,163.5,17.5
"toronto",165,164.5,17.9
"toronto",166,165.5,18.1
"toronto",167,166.5,17.5
"toronto",168,167.5,17.7
"toronto",169,168.5,18.3
"toronto",170,169.5,18
"toronto",171,170.5,17.5
"toronto",172,171.5,17.5
"toronto",173,172.5,18
"toronto",174,173.5,18.5
"toronto",175,174.5,17.9
"toronto",176,175.5,18.2
"toronto",177,176.5,19.2
"toronto",178,177.5,19.4
"toronto",179,178.5,19
"toronto",180,179.5,19.6
"toronto",181,180.5,19.6
"toronto",182,181.5,19.4
"toronto",183,182.5,19.6
"toronto",184,183.5,19.2
"toronto",185,184.5,19.6
"toronto",186,185.5,19.6
"toronto",187,186.5,19.8
"toronto",188,187.5,20.5
"toronto",189,188.5,21.2
"toronto",190,189.5,21
"toronto",191,190.5,20.4
"toronto",192,191.5,20.4
"toronto",193,192.5,20.3
"toronto",194,193.5,20.7
"toronto",195,194.5,20.4
"toronto",196,195.5,20.8
"toronto",197,196.5,20.7
"toronto",198,197.5,21
"toronto",199,198.5,22.3
"toronto",200,199.5,21.7
"toronto",201,200.5,21.2
"toronto",202,201.5,20.9
"toronto",203,202.5,20.7
"toronto",204,203.5,21.1
"toronto",205,204.5,21.2
"toronto",206,205.5,21.5
"toronto",207,206.5,20.7
"toronto",208,207.5,20.4
"toronto",209,208.5,20.3
"toronto",210,209.5,20.2
"toronto",211,210.5,19.9
"toronto",212,211.5,19.8
"toronto",213,212.5,20.5
"toronto",214,213.5,20.7
"toronto",215,214.5,20.8
"toronto",216,215.5,20.3
"toronto",217,216.5,20
"toronto",218,217.5,20.1
"toronto",219,218.5,20.6
"toronto",220,219.5,20.5
"toronto",221,220.5,20.2
"toronto",222,221.5,19.6
"toronto",223,222.5,19.1
"toronto",224,223.5,18.9
"toronto",225,224.5,19.8
"toronto",226,225.5,19.7
"toronto",227,226.5,19.6
"toronto",228,227.5,19.6
"toronto",229,228.5,19.8
"toronto",230,229.5,19.3
"toronto",231,230.5,18.8
"toronto",232,231.5,18.6
"toronto",233,232.5,18
"toronto",234,233.5,18.2
"toronto",235,234.5,18.3
"toronto",236,235.5,18.7
"toronto",237,236.5,19.4
"toronto",238,237.5,19.8
"toronto",239,238.5,19.9
"toronto",240,239.5,19.3
"toronto",241,240.5,19.1
"toronto",242,241.5,19
"toronto",243,242.5,18.1
"toronto",244,243.5,17.9
"toronto",245,244.5,17.8
"toronto",246,245.5,17.7
"toronto",247,246.5,18.1
"toronto",248,247.5,17.6
"toronto",249,248.5,17.6
"toronto",250,249.5,17.2
"toronto",251,250.5,17.6
"toronto",252,251.5,17.2
"toronto",253,252.5,17.1
"toronto",254,253.5,15.9
"toronto",255,254.5,15.4
"toronto",256,255.5,16.3
"toronto",257,256.5,15.9
"toronto",258,257.5,14.7
"toronto",259,258.5,14.4
"toronto",260,259.5,14.6
"toronto",261,260.5,14.9
"toronto",262,261.5,14.9
"toronto",263,262.5,14.8
"toronto",264,263.5,14.5
"toronto",265,264.5,13.9
"toronto",266,265.5,12.9
"toronto",267,266.5,12.4
"toronto",268,267.5,13
"toronto",269,268.5,13.5
"toronto",270,269.5,12.7
"toronto",271,270.5,11.2
"toronto",272,271.5,11
"toronto",273,272.5,11.4
